0;Mission type;Operator;COSPAR ID;SATCAT no.;Mission duration;Spacecraft;Manufacturer;Launch mass;Landing mass;Crew size;Members;Callsign;EVAs;EVA duration;Launch date;Rocket;Launch site;Recovered by;Landing date;Landing site;Referencesystem;Periselene;Aposelene;Epoch;Spacecraft component;Orbital insertion;Orbital departure;Orbits;Return launch;Sample mass;Surface EVAs;Distance covered;Docking date;Undocking date;Mass;Distance travelled;Orbits completed;Payload mass;Destroyed;Regime;Perigee;Apogee;Inclination;Period;Decay date;Names;Spacecraft type;Time docked;Contractor;Website;Dry mass;Dimensions;Power;Disposal;Deactivated;Semi-major axis;Eccentricity;RAAN;Argument of perigee;Mean anomaly;Mean motion;Revolution no.;Type;Diameter;Wavelengths;Instruments;DIRBE;FIRAS;DMR;Bus;Declared;Focal length;Collecting area;Resolution;ACIS;HRC;HETG;LETG;Deployment date;Entered service;Velocity;Focal ratio;NICMOS;ACS;WFC3;COS;STIS;FGS;Perihelion;Aphelion;IRAC;IRS;MIPS;Last contact;Recovery date;RPI;LENA;MENA;HENA;FUV;EUV;SA;LRS;CPC;Repeat interval;;AMR-2;DORIS;GPSP;LRA;CARMEN-3;LPT;Deployed from;Argument of perihelion;Bandwidth;ESA;TEAMS;HILT;LEICA;MAST;PET;Name;K band (23 GHz);Ka band (33 GHz);Q band (41 GHz);V band (61 GHz);W band (94 GHz);Impact site;Impact date;CRaTER;DLRE;LAMP;LEND;LOLA;LROC;Mini-RF;Harvard designation;Closest approach;Distance;Periareion;Apoareion;Band;RA;RAC;TEGA;MARDI;MET;SSI;MECA;OCAMS;OLA;OTES;OVIRS;REXIS;TAGSAM;CIDA;DFMI;SSC;DSE;NavCam;FC;VIR;GRaND;Atmospheric entry;NIMS;UVS;PPR;DDS;EPD;HIC;MAG;PLS;PWS;Perijove;Apojove;MWR;JIRAM;GRAV;JADE;JEDI;Waves;Pericytherion;Apocytherion;Perihermion;Apohermion;Argument of periapsis;Alice;LORRI;SWAP;PEPSSI;REX;Ralph;SDC;HMV;-;CPI;CRT;GTT;TRD;AMD;IPP;Longitude;Periapsis;Apoapsis;CDS;CELIAS;COSTEP;EIT;ERNE;GOLF;LASCO;MDI;SUMER;SWAN;UVCS;VIRGO;SECCHI;IMPACT;PLASTIC;S/WAVES;SWEAP;SPC;SPAN;WISPR;FIELDS;NIRCam;NIRSpec;MIRI;NIRISS;SI;G1;G2;BAT;XRT;UVOT;Slot;SEIS;HP3;RISE;TWINS;Altitude;PIMS;ICEMAG;MISE;EIS;REASON;E-THEMIS;MASPEX;Europa-UVS;SUDA;;;;
Pioneer_P-31;Lunar orbiter;NASA;0;0;Launch failure;0;TRW;175.0 kilograms (385.8lb);0;0;0;0;0;0;15 December 1960, 09:10(1960-12-15UTC09:10Z)UTC;Atlas D Able;Cape Canaveral LC-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Pioneer_3;Lunar flyby;NASA/ ABMA;1958-008A;111;1 day and 14 hours;0;Jet Propulsion Laboratory;5.87 kilograms (12.9lb);0;0;0;0;0;0;December 6, 1958, 05:44:52(1958-12-06UTC05:44:52Z)UTC;Juno II;Cape Canaveral LC-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102,360 kilometers (63,600mi);0;0;December 7, 1958, 19:51(1958-12-07UTC19:52Z)UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1958 Theta 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Pioneer_4;Lunar flyby;NASA;1959-013A;113;3 days and 10 hours;0;Jet Propulsion Laboratory;6.1 kilograms (13lb);0;0;0;0;0;0;3 March 1959, 05:10:56(1959-03-03UTC05:10:56Z)UTC;Juno II;Cape Canaveral LC-5;0;0;0;Heliocentric;0;0;3 March 1959, 12:11:00UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5degrees;398.0days;0;0;0;0;0;0;0;0;0;0;0;1.1015 astronomical units (164,780,000km; 102,390,000mi);0.07109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98 astronomical units (147,000,000km; 91,000,000mi);1.13 astronomical units (169,000,000km; 105,000,000mi);0;0;0;6 March 1959, 15:40(1959-03-06UTC15:41Z)UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1959 Nu 1;4 March 1959, 22:25UTC;58,983 kilometres (36,650mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ranger_1;Technology;NASA;1961-021A;173;7days;0;Jet Propulsion Laboratory;306.2 kilograms (675lb);0;0;0;0;0;0;August 23, 1961, 06:02:00(1961-08-23UTC06:02Z)UTC;Atlas LV-3 Agena-B;Cape Canaveral LC-12;0;0;0;Geocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Low Earth(High Earth planned);179 kilometres (111mi);446 kilometres (277mi);32.9degrees;91.1minutes;30 August 1961(1961-08-31);0;0;0;0;0;0;0;150.0 W;0;0;6,690.3 kilometres (4,157.2mi);0.019939;0;0;0;0;110;0;0;0;Instruments;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ranger_2;Technology;NASA;1961-032A;206;2days;0;Jet Propulsion Laboratory;304 kilograms (670lb);0;0;0;0;0;0;18 November 1961, 08:09:00(1961-11-18UTC08:09Z)UTC;Atlas LV-3 Agena-B;Cape Canaveral LC-12;0;0;0;Geocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Low Earth(High Earth planned);150 kilometres (93mi);242 kilometres (150mi);33.3degrees;~89minutes;20 November 1961(1961-11-21);0;0;0;0;0;0;0;150 W;0;0;6,574.2 kilometres (4,085.0mi);0;0;0;0;0;0;0;0;0;Instruments;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ranger_3;Lunar impactor;NASA;1962-001A;221;2days;0;Jet Propulsion Laboratory;329.8 kilograms (727lb);0;0;0;0;0;0;January 26, 1962, 20:30:00(1962-01-26UTC20:30Z)UTC;Atlas LV-3B Agena-B;Cape Canaveral LC-12;0;0;0;Heliocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.398;0;0;0;0;0;0;0;0;0;150 W;0;0;0;0.083;0;0;0;0;0;0;0;0;Instruments;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ranger_4;Lunar impactor;NASA;1962-012A;280;10 hours (operational)64 hours (to impact);0;Jet Propulsion Laboratory;331.1kg (730lb);0;0;0;0;0;0;April 23, 1962, 20:50:00(1962-04-23UTC20:50Z)UTC;Atlas LV-3 Agena-B;Cape Canaveral LC-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135 W;0;0;0;0;0;0;0;0;0;0;0;0;Instruments;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ranger_5;Lunar impactor;NASA;1962-055A;439;64 hours;0;Jet Propulsion Laboratory;342.5 kilograms (755lb);0;0;0;0;0;0;October 18, 1962, 16:59:00(1962-10-18UTC16:59Z)UTC;Atlas LV-3 Agena-B 215D/AA7;Cape Canaveral LC-12;0;0;0;Heliocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44;370.22 days;0;0;0;0;0;0;0;135 W;0;0;0;0.056;0;0;0;0;0;0;0;0;Instruments;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ranger_6;Lunar impactor;NASA;1964-007A;747;2.73 days;0;Jet Propulsion Laboratory;381 kilograms (840lb);0;0;0;0;0;0;January 30, 1964, 15:49:00(1964-01-30UTC15:49Z)UTC;Atlas LV-3 Agena-B 199D/AA8;Cape Canaveral LC-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172 kilograms (379lb);0;0;0;0;0;0;0;0;0;0;0;0;0;0;240 W;0;0;0;0;0;0;0;0;0;0;0;0;Instruments;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ranger_8;Lunar impactor;NASA;1965-010A;1086;65 hours;0;Jet Propulsion Laboratory;367 kilograms (809lb);0;0;0;0;0;0;February 17, 1965, 17:05:00(1965-02-17UTC17:05Z)UTC;Atlas LV-3 Agena-B 196D/AA13;Cape Canaveral LC-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200 W;0;0;0;0;0;0;0;0;0;0;0;0;Instruments;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Surveyor_2;Lunar lander;NASA;1966-084A;2425;45 hours 3 min. to last contact; 62 hours 46 min. to failed soft landing;0;Hughes Aircraft;995.2 kilograms (2,194lb);0;0;0;0;0;0;September 20, 1966, 12:32:00(1966-09-20UTC12:32Z)UTC;Atlas LV-3C Centaur-D;Cape Canaveral LC-36A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292 kilograms (644lb);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400S 1100W / 04.0S 11.0W / -04.0;-11;September 23, 1966, 03:18:00UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Surveyor_3;Lunar lander;NASA;1967-035A;2756;16 days (launch to last contact);0;Hughes Aircraft;1,026 kilograms (2,262lb);296 kilograms (653lb);0;0;0;0;0;April 17, 1967, 07:05:00(1967-04-17UTC07:05Z)UTC;Atlas LV-3C Centaur-D;Cape Canaveral LC-36B;0;1967-04-20, 00:04:53UTC;256S 2320W / 2.94S 23.34W / -2.94;-23.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;May 3, 1967(1967-05-04);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Surveyor_5;Lunar lander;NASA;1967-084A;2937;3 months, 9 days (launch to last contact);0;Hughes Aircraft;1,006 kilograms (2,218lb);303 kilograms (668lb);0;0;0;0;0;September 8, 1967, 07:57:00(1967-09-08UTC07:57Z)UTC;Atlas SLV-3C Centaur-D;Cape Canaveral LC-36B;0;September 11, 1967, 00:46:44UTC;125N 2311E / 1.41N 23.18E / 1.41; 23.18(Mare Tranquillitatis);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17 December 1967(1967-12-18);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Surveyor_6;Lunar lander;NASA;1967-112A;3031;37 days (launch to last contact);0;Hughes Aircraft;1,006 kilograms (2,218lb);299.6 kilograms (661lb) after landing;0;0;0;0;0;November 7, 1967, 07:39:00(1967-11-07UTC07:39Z)UTC;Atlas SLV-3C Centaur-D;Cape Canaveral LC-36B;0;November 17, 1967;2.5 metres (8ft 2in) west of original landing site;0;0;0;0;0;0;0;0;November 17, 1967, 10:32UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14 December 1967(1967-12-15);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Surveyor_7;Lunar lander;NASA;1968-001A;3091;45 days (launch to last contact);0;Hughes Aircraft;1,039 kilograms (2,291lb);305.7 kilograms (674lb) after landing;0;0;0;0;0;January 7, 1968, 06:30:00(1968-01-07UTC06:30Z)UTC;Atlas SLV-3C Centaur-D;Cape Canaveral LC-36A;0;January 10, 1968, 01:05:36UTC;4101S 1125W / 41.01S 11.41W / -41.01;-11.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;February 21, 1968(1968-02-22);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Mariner_4;Mars flyby;NASA / JPL;1964-077A;942;3years, 23days;0;Jet Propulsion Laboratory;260.8 kilograms (575lb);0;0;0;0;0;0;November 28, 1964, 14:22:01(1964-11-28UTC14:22:01Z) UTC;Atlas LV-3 Agena-D;Cape Canaveral LC-12;0;0;0;Heliocentric;0;0;14 July 1965, 21:00:57UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.544degrees;567.11days;0;0;0;0;0;0;0;0;310watts (at Mars encounter);0;0;199,591,220 kilometers (124,020,230mi);0.17322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166,052,670 kilometers (103,180,350mi);234,867,290 kilometers (145,939,770mi);0;0;0;December 21, 1967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;July 15, 1965, 01:00:57 UTC;9,846 kilometers (6,118 miles);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Mariner_6_and_7;Flyby Mars;NASA / JPL;1969-014A;3759;1 year and 10 months (launch to deactivation);0;Jet Propulsion Laboratory;411.8 kilograms (908lb);0;0;0;0;0;0;February 25, 1969, 01:29:02(1969-02-25UTC01:29:02Z)UTC;Atlas SLV-3D Centaur-D1A;Cape Canaveral LC-36B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449 W;Decommissioned;23 December 1970(1970-12-24);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;July 31, 1969;3,431 kilometers (2,132mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Mariner_8;Mars orbiter;NASA/JPL;0;0;Failed to orbit;0;Jet Propulsion Laboratory;997.9 kilograms (2,200lb);0;0;0;0;0;0;May 9, 1971, 01:11:02(1971-05-09UTC01:11:02Z)UTC;Atlas SLV-3C Centaur-D;Cape Canaveral LC-36A;0;0;0;Areocentric;0;0;Planned;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;558.8 kilograms (1,232lb);0;500watts;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Mariner_9;Mars orbiter;NASA / JPL;1971-051A;5261;1year, 4months, 27days;0;Jet Propulsion Laboratory;997.9 kilograms (2,200lb);0;0;0;0;0;0;May 30, 1971, 22:23:04(1971-05-30UTC22:23:04Z)UTC;Atlas SLV-3C Centaur-D;Cape Canaveral LC-36B;0;0;0;Areocentric;0;0;29 December 1971, 19:00:00UTC;0;November 14, 1971, 00:42:00 UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.4degrees;719.47minutes;0;0;0;0;0;0;558.8 kilograms (1,232lb);0;500watts;Decommissioned;October 27, 1972(1972-10-28);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,650 kilometres (1,030mi);16,860 kilometres (10,480mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Spirit_rover;Rover;NASA;2003-027A;27827;Planned: 90 Martian solardays (~92 Earthdays)Operational: 2269days from landing to last contact (2208 sols)Mobile: 1944 Earthdays landing to final embedding (1892 sols)Total: 2695days from landing to mission end (2623 sols)Launch to last contact: 6 years, 9 months, 12 days;0;0;0;0;0;0;0;0;0;June 10, 2003(2003-06-10);Delta II 7925-9.5;Cape Canaveral SLC-17A;0;January 4, 2004, 04:35 UTC SCETMSD 46216 03:35 AMT;143406S 1752821E / 14.5684S 175.472636E / -14.5684; 175.472636 (Spirit rover);Heliocentric  (transfer);0;0;0;Rover;0;0;0;0;0;0;7.73km (4.8mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mars Exploration Rover;0;0;Mars Exploration Rover;185 kilograms (408lb) (Rover only);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22 March 2010; 25 May 2011(2011-05-26);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
